,chsi_State_FIPS_Code,chsi_County_FIPS_Code,chsi_Strata_Determining_Factors,chsi_CHSI_County_Name,chsi_CHSI_State_Name,chsi_CHSI_State_Abbr,chsi_Strata_ID_Number,chsi_Number_Counties,chsi_Population_Size,chsi_Min_Population_Size,chsi_Max_Population_Size,chsi_Population_Density,chsi_Min_Population_Density,chsi_Max_Population_Density,chsi_Poverty,chsi_Min_Poverty,chsi_Max_Poverty,chsi_Age_19_Under,chsi_Min_Age_19_Under,chsi_Max_Age_19_Under,chsi_Age_19_64,chsi_Min_Age_19_64,chsi_Max_Age_19_65,chsi_Age_65_84,chsi_Min_Age_65_84,chsi_Max_Age_65_85,chsi_Age_85_and_Over,chsi_Min_Age_85_and_Over,chsi_Max_Age_85_and_Over,chsi_White,chsi_Min_White,chsi_Max_White,chsi_Black,chsi_Min_Black,chsi_Max_Black,chsi_Native_American,chsi_Min_Native_American,chsi_Max_Native_American,chsi_Asian,chsi_Min_Asian,chsi_Max_Asian,chsi_Hispanic,chsi_Min_Hispanic,chsi_Max_Hispanic,chsi_FluB_Rpt,chsi_FluB_Ind,chsi_FluB_Exp,chsi_HepA_Rpt,chsi_HepA_Ind,chsi_HepA_Exp,chsi_HepB_Rpt,chsi_HepB_Ind,chsi_HepB_Exp,chsi_Meas_Rpt,chsi_Meas_Ind,chsi_Meas_Exp,chsi_Pert_Rpt,chsi_Pert_Ind,chsi_Pert_Exp,chsi_CRS_Rpt,chsi_CRS_Ind,chsi_CRS_Exp,chsi_Syphilis_Rpt,chsi_Syphilis_Ind,chsi_Syphilis_Exp,chsi_ID_Time_Span,chsi_Pap_Smear,chsi_CI_Min_Pap_Smear,chsi_CI_Max_Pap_Smear,chsi_Mammogram,chsi_CI_Min_Mammogram,chsi_CI_Max_Mammogram,chsi_Proctoscopy,chsi_CI_Min_Proctoscopy,chsi_CI_Max_Proctoscopy,chsi_Pneumo_Vax,chsi_CI_Min_Pneumo_Vax,chsi_CI_Max_Pneumo_Vax,chsi_Flu_Vac,chsi_CI_Min_Flu_Vac,chsi_CI_Max_Flu_Vac,chsi_No_Exercise,chsi_CI_Min_No_Exercise,chsi_CI_Max_No_Exercise,chsi_Few_Fruit_Veg,chsi_CI_Min_Fruit_Veg,chsi_CI_Max_Fruit_Veg,chsi_Obesity,chsi_CI_Min_Obesity,chsi_CI_Max_Obesity,chsi_High_Blood_Pres,chsi_CI_Min_High_Blood_Pres,chsi_CI_Max_High_Blood_Pres,chsi_Smoker,chsi_CI_Min_Smoker,chsi_CI_Max_Smoker,chsi_Diabetes,chsi_CI_Min_Diabetes,chsi_CI_Max_Diabetes,chsi_Uninsured,chsi_Elderly_Medicare,chsi_Disabled_Medicare,chsi_Prim_Care_Phys_Rate,chsi_Dentist_Rate,chsi_Community_Health_Center_Ind,chsi_HPSA_Ind,chsi_ALE,chsi_Min_ALE,chsi_Max_ALE,chsi_US_ALE,chsi_All_Death,chsi_Min_All_Death,chsi_Max_All_Death,chsi_US_All_Death,chsi_CI_Min_All_Death,chsi_CI_Max_All_Death,chsi_Health_Status,chsi_Min_Health_Status,chsi_Max_Health_Status,chsi_US_Health_Status,chsi_CI_Min_Health_Status,chsi_CI_Max_Health_Status,chsi_Unhealthy_Days,chsi_Min_Unhealthy_Days,chsi_Max_Unhealthy_Days,chsi_US_Unhealthy_Days,chsi_CI_Min_Unhealthy_Days,chsi_CI_Max_Unhealthy_Days,chsi_No_HS_Diploma,chsi_Unemployed,chsi_Sev_Work_Disabled,chsi_Major_Depression,chsi_Recent_Drug_Use,chsi_Ecol_Rpt,chsi_Ecol_Rpt_Ind,chsi_Ecol_Exp,chsi_Salm_Rpt,chsi_Salm_Rpt_Ind,chsi_Salm_Exp,chsi_Shig_Rpt,chsi_Shig_Rpt_Ind,chsi_Shig_Exp,chsi_Toxic_Chem,chsi_Carbon_Monoxide_Ind,chsi_Nitrogen_Dioxide_Ind,chsi_Sulfur_Dioxide_Ind,chsi_Ozone_Ind,chsi_Particulate_Matter_Ind,chsi_Lead_Ind,chsi_EH_Time_Span
1676,31,49,"frontier status, population size, poverty, age",Deuel,Nebraska,NE,79,33,2004,820,5228,5.0,1.0,5.0,10.0,7.7,11.4,20.5,18.0,25.0,56.8,54.1,61.4,18.5,14.3,19.8,4.3,2.4,4.5,98.7,97.6,99.4,0.0,0.0,0.6,0.5,0.1,1.5,0.5,0.0,0.5,2.8,0.7,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.0,2.5,292.0,466.0,39.0,49.9,149.7,2,2,76.4,76.4,78.4,76.5,862.9,708.4,893.7,898.6,758.9,967.0,,5.1,28.8,17.1,,,5.2,2.6,6.1,6,2.8,7.6,211.0,34.0,42.0,129,75,0.0,3.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,,1,1,1,1,1,1,1994-2003
1677,31,51,"frontier status, population size, poverty, age, population density",Dixon,Nebraska,NE,56,39,6155,5421,16022,13.0,8.0,22.0,8.9,7.4,10.1,25.7,22.1,26.3,57.1,54.7,60.5,14.3,12.4,17.2,2.9,2.2,4.3,98.9,97.1,99.3,0.0,0.1,0.5,0.6,0.1,1.0,0.4,0.1,0.9,7.5,0.6,7.5,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,1994-2003,,,,,,,,,,,,,,,,22.2,14.3,30.0,,,,22.7,14.7,30.7,,,,26.6,17.8,35.5,8.8,3.3,14.3,815.0,1046.0,94.0,16.2,32.5,2,1,79.0,76.7,80.3,76.5,709.6,709.5,861.9,898.6,654.1,765.2,14.2,6.9,18.9,17.1,8.2,20.1,5.2,3.8,5.8,6,3.4,7.1,730.0,127.0,109.0,370,231,3.0,4.0,3.0,11.0,4.0,8.0,2.0,4.0,3.0,26050.0,1,1,1,1,1,1,1994-2003
1678,31,53,"frontier status, population size, poverty, age",Dodge,Nebraska,NE,26,40,36078,28191,56200,68.0,37.0,160.0,9.6,7.2,10.5,24.5,20.4,25.0,58.1,57.7,61.6,14.4,12.3,16.8,3.0,2.1,3.3,97.7,89.6,98.7,0.7,0.3,8.1,0.4,0.2,1.2,0.7,0.3,1.6,6.5,0.8,9.8,2.0,4.0,2.0,2.0,3.0,4.0,6.0,4.0,2.0,0.0,3.0,0.0,6.0,4.0,4.0,0.0,3.0,0.0,2.0,4.0,2.0,1999-2003,80.4,75.0,85.9,82.5,76.4,88.7,41.5,34.8,48.3,59.6,52.6,66.7,76.3,70.5,82.1,26.6,22.9,30.2,79.0,74.4,83.7,25.3,21.6,28.9,28.1,23.0,33.1,23.4,19.8,26.9,6.8,5.1,8.5,3868.0,6120.0,696.0,63.8,58.2,2,2,78.3,76.0,79.0,76.5,812.3,734.7,941.3,898.6,776.3,848.3,15.3,11.2,21.7,17.1,12.5,18.1,5.0,4.6,7.4,6,4.2,5.8,3970.0,863.0,694.0,2197,1369,11.0,4.0,4.0,22.0,4.0,20.0,5.0,4.0,4.0,577966.0,1,1,1,1,1,1,1999-2003
1679,31,55,"frontier status, population size, poverty, age",Douglas,Nebraska,NE,10,36,486929,292916,558341,1471.0,461.0,1681.0,10.8,4.9,10.5,27.1,24.2,28.9,62.2,59.2,65.0,9.2,6.9,12.2,1.5,0.7,2.6,83.8,71.5,93.5,11.7,2.0,20.0,0.6,0.2,0.8,2.2,1.3,8.4,8.6,3.0,20.6,0.0,3.0,14.0,39.0,4.0,28.0,51.0,4.0,28.0,0.0,3.0,0.0,15.0,3.0,42.0,0.0,3.0,0.0,12.0,3.0,14.0,2001-2003,85.2,83.4,87.1,81.3,78.7,83.9,45.2,42.5,48.0,66.7,63.9,69.5,75.4,72.9,78.0,22.0,20.7,23.2,82.0,80.5,83.5,22.2,21.0,23.5,21.5,19.9,23.1,22.8,21.5,24.1,6.1,5.4,6.7,49726.0,51455.0,8987.0,154.0,66.1,1,2,76.8,77.2,79.7,76.5,858.9,730.4,858.9,898.6,842.8,875.0,11.8,9.6,16.9,17.1,10.9,12.7,5.0,4.9,6.6,6,4.7,5.3,39525.0,12041.0,8544.0,28631,18492,27.0,4.0,14.0,116.0,3.0,170.0,226.0,4.0,85.0,993232.0,1,1,1,1,1,1,2001-2003
1680,31,57,"frontier status, population size, poverty, age",Dundy,Nebraska,NE,79,33,2133,820,5228,2.0,1.0,5.0,11.4,7.7,11.4,20.5,18.0,25.0,57.7,54.1,61.4,17.7,14.3,19.8,4.0,2.4,4.5,98.2,97.6,99.4,0.0,0.0,0.6,0.8,0.1,1.5,0.7,0.0,0.5,3.6,0.7,9.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,0.0,9.3,373.0,455.0,38.0,46.9,46.9,2,2,77.5,76.4,78.4,76.5,792.0,708.4,893.7,898.6,702.9,881.0,,5.1,28.8,17.1,,,3.1,2.6,6.1,6,1.5,4.8,270.0,45.0,40.0,136,77,1.0,4.0,0.0,8.0,4.0,3.0,0.0,3.0,0.0,,1,1,1,1,1,1,1994-2003
1681,31,59,"frontier status, population size, poverty, age, population density",Fillmore,Nebraska,NE,54,38,6385,5154,15506,11.0,9.0,25.0,9.5,7.2,10.2,24.3,20.2,24.5,54.4,54.6,61.0,17.6,12.8,17.6,3.7,2.2,4.8,98.9,95.2,99.3,0.3,0.1,1.2,0.7,0.1,1.1,0.1,0.2,1.6,2.5,0.5,5.6,0.0,3.0,0.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,32.8,23.9,41.6,80.8,70.7,90.8,21.1,13.6,28.5,,,,10.7,4.8,16.7,9.5,4.1,14.9,643.0,1330.0,89.0,62.6,31.3,2,2,79.2,77.0,79.3,76.5,823.5,727.2,920.4,898.6,768.4,878.5,9.4,8.5,19.6,17.1,3.8,14.9,4.5,3.1,6.7,6,2.6,6.4,518.0,107.0,97.0,391,233,1.0,3.0,2.0,4.0,3.0,7.0,0.0,3.0,3.0,,1,1,1,1,1,1,1994-2003
1682,31,61,"frontier status, population size, poverty, age, population density",Franklin,Nebraska,NE,58,48,3421,3810,15896,6.0,7.0,14.0,11.6,9.4,12.2,21.6,20.0,24.3,54.4,53.3,61.8,19.5,13.6,20.4,4.5,2.5,5.0,99.3,90.2,99.3,0.0,0.0,3.5,0.4,0.2,3.9,0.1,0.1,0.5,0.7,0.7,3.9,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,90.3,83.1,97.4,,,,,,,22.0,12.5,31.6,11.7,4.3,19.0,480.0,820.0,82.0,58.5,58.5,2,2,77.7,76.6,78.7,76.5,867.0,735.9,886.6,898.6,791.5,942.6,16.4,10.4,24.1,17.1,8.4,24.4,5.7,3.1,6.4,6,3.3,8.1,347.0,63.0,50.0,216,127,1.0,4.0,1.0,5.0,4.0,4.0,0.0,3.0,1.0,,1,1,1,1,1,1,1994-2003
1683,31,63,"frontier status, population size, poverty, age",Frontier,Nebraska,NE,82,37,2795,1573,10784,3.0,1.0,6.0,10.6,9.7,13.7,24.2,20.3,27.8,56.6,53.6,59.8,16.0,13.1,18.9,3.3,2.1,4.5,98.9,96.4,99.4,0.1,0.0,0.9,0.3,0.1,2.8,0.3,0.1,0.5,1.2,0.6,15.9,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,20.1,12.2,28.0,,,,26.5,16.5,36.4,,,,18.9,10.2,27.5,6.7,2.1,11.2,485.0,479.0,40.0,0.0,0.0,2,2,77.7,75.4,78.3,76.5,735.1,722.4,903.3,898.6,651.0,819.2,16.1,7.4,22.8,17.1,7.9,24.3,4.9,2.7,6.3,6,3.2,6.7,216.0,46.0,51.0,172,114,1.0,4.0,1.0,0.0,3.0,4.0,0.0,3.0,1.0,,1,1,1,1,1,1,1994-2003
1684,31,65,"frontier status, population size, poverty, age, population density",Furnas,Nebraska,NE,58,48,5019,3810,15896,7.0,7.0,14.0,11.1,9.4,12.2,22.3,20.0,24.3,54.7,53.3,61.8,18.4,13.6,20.4,4.6,2.5,5.0,98.8,90.2,99.3,0.1,0.0,3.5,0.4,0.2,3.9,0.3,0.1,0.5,1.3,0.7,3.9,0.0,3.0,0.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,79.7,70.8,88.6,,,,,,,,,,,,,22.8,15.8,29.8,88.8,81.7,96.0,24.0,16.0,32.0,,,,20.1,13.3,26.8,5.5,2.9,8.0,697.0,1291.0,158.0,59.8,39.8,2,2,77.7,76.6,78.7,76.5,891.2,735.9,886.6,898.6,828.9,953.6,15.2,10.4,24.1,17.1,9.3,21.0,5.6,3.1,6.4,6,3.8,7.4,564.0,93.0,105.0,314,178,7.0,4.0,2.0,9.0,4.0,6.0,0.0,3.0,2.0,,1,1,1,1,1,1,1994-2003
1685,31,67,"frontier status, population size, poverty, age, population density",Gage,Nebraska,NE,55,47,23306,13849,23507,27.0,28.0,87.0,9.7,6.5,9.8,22.8,20.6,25.5,58.4,57.2,62.6,15.5,12.4,17.1,3.2,2.1,3.6,98.0,93.3,99.1,0.4,0.2,5.6,0.4,0.1,0.6,0.5,0.2,1.5,1.3,0.7,3.6,0.0,3.0,0.0,3.0,3.0,5.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,78.9,72.2,85.6,73.5,64.0,83.0,32.1,24.0,40.3,71.4,63.1,79.7,68.9,60.3,77.6,26.0,21.2,30.8,84.3,79.0,89.5,25.8,21.0,30.5,27.6,20.8,34.4,22.7,17.2,28.1,7.7,5.2,10.3,1878.0,4160.0,837.0,60.1,47.2,2,2,77.4,76.0,79.8,76.5,828.7,715.6,931.4,898.6,797.4,860.0,17.2,8.3,22.6,17.1,12.5,21.8,6.2,3.5,7.1,6,4.6,7.7,2932.0,561.0,508.0,1449,852,5.0,4.0,5.0,45.0,4.0,30.0,0.0,3.0,9.0,2111501.0,1,1,1,1,1,1,1994-2003
1686,31,69,"frontier status, population size, poverty, age",Garden,Nebraska,NE,79,33,1997,820,5228,1.0,1.0,5.0,12.7,7.7,11.4,17.5,18.0,25.0,54.6,54.1,61.4,23.4,14.3,19.8,4.5,2.4,4.5,99.3,97.6,99.4,0.1,0.0,0.6,0.2,0.1,1.5,0.3,0.0,0.5,1.8,0.7,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,0.0,18.0,492.0,606.0,60.0,0.0,50.1,1,1,76.4,76.4,78.4,76.5,952.3,708.4,893.7,898.6,853.0,1051.5,,5.1,28.8,17.1,,,,2.6,6.1,6,,,227.0,32.0,32.0,133,70,0.0,3.0,0.0,5.0,4.0,3.0,0.0,3.0,0.0,,1,1,1,1,1,1,1994-2003
1687,31,71,"frontier status, population size, poverty, age",Garfield,Nebraska,NE,84,52,1816,1372,11551,3.0,1.0,5.0,11.5,10.8,15.1,21.6,19.3,23.5,54.0,52.2,61.8,20.9,14.4,21.3,3.5,2.5,5.2,99.3,93.0,99.3,0.0,0.0,1.2,0.2,0.2,3.9,0.1,0.1,0.6,1.2,0.5,9.2,0.0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.4,23.5,10.7,2.6,18.9,362.0,488.0,43.0,55.1,110.1,2,2,78.3,75.9,78.8,76.5,834.6,702.9,929.2,898.6,739.0,930.2,15.1,9.7,19.1,17.1,5.5,24.8,4.3,3.1,6.4,6,2.1,6.6,248.0,31.0,31.0,115,65,0.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,,1,1,1,1,1,1,1994-2003
1688,31,73,"frontier status, population size, poverty, age",Gosper,Nebraska,NE,79,33,2020,820,5228,4.0,1.0,5.0,8.0,7.7,11.4,21.7,18.0,25.0,55.5,54.1,61.4,19.8,14.3,19.8,3.0,2.4,4.5,99.4,97.6,99.4,0.0,0.0,0.6,0.1,0.1,1.5,0.4,0.0,0.5,1.3,0.7,9.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,4.7,24.7,4.5,0.0,9.4,276.0,461.0,32.0,0.0,0.0,2,2,76.9,76.4,78.4,76.5,780.1,708.4,893.7,898.6,685.2,875.1,13.9,5.1,28.8,17.1,4.3,23.6,3.9,2.6,6.1,6,2.1,5.7,161.0,38.0,33.0,127,71,1.0,4.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,,1,1,1,1,1,1,1994-2003
1689,31,75,"frontier status, population size, poverty, age",Grant,Nebraska,NE,79,33,670,820,5228,1.0,1.0,5.0,9.3,7.7,11.4,22.0,18.0,25.0,60.5,54.1,61.4,15.8,14.3,19.8,1.6,2.4,4.5,99.7,97.6,99.4,0.0,0.0,0.6,0.1,0.1,1.5,0.1,0.0,0.5,1.5,0.7,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,0.0,0.0,2,2,78.4,76.4,78.4,76.5,774.4,708.4,893.7,898.6,579.8,1013.3,,5.1,28.8,17.1,,,,2.6,6.1,6,,,45.0,12.0,9.0,42,26,0.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,,1,1,1,1,1,1,1994-2003
1690,31,77,"frontier status, population size, poverty, age",Greeley,Nebraska,NE,82,37,2512,1573,10784,4.0,1.0,6.0,12.4,9.7,13.7,26.5,20.3,27.8,49.5,53.6,59.8,19.3,13.1,18.9,4.7,2.1,4.5,99.0,96.4,99.4,0.7,0.0,0.9,0.0,0.1,2.8,0.1,0.1,0.5,1.1,0.6,15.9,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,19.0,530.0,598.0,37.0,0.0,0.0,2,2,78.3,75.4,78.3,76.5,732.5,722.4,903.3,898.6,652.2,812.7,,7.4,22.8,17.1,,,5.3,2.7,6.3,6,3.2,7.3,291.0,51.0,35.0,149,86,0.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,,1,1,1,1,1,1,1994-2003
1691,31,79,"frontier status, population size, poverty, age, population density",Hall,Nebraska,NE,45,38,55104,55104,102801,101.0,84.0,168.0,12.1,5.6,10.4,27.5,24.0,27.7,58.9,59.8,64.4,11.5,7.9,12.4,2.1,1.1,2.3,96.4,90.3,97.7,1.2,0.5,6.8,0.4,0.2,0.8,1.3,0.4,1.7,18.2,1.1,8.0,0.0,3.0,3.0,15.0,4.0,5.0,10.0,4.0,3.0,0.0,3.0,0.0,3.0,3.0,16.0,0.0,3.0,0.0,2.0,4.0,0.0,1999-2003,78.9,74.4,83.3,75.6,68.8,82.3,26.8,21.6,32.1,65.6,59.3,72.0,68.3,62.0,74.6,27.5,24.3,30.7,82.9,79.3,86.6,24.8,21.8,27.7,23.6,19.3,27.9,22.3,19.4,25.2,6.3,4.8,7.8,7183.0,7167.0,1073.0,74.4,54.4,2,2,77.2,76.1,78.9,76.5,826.1,755.7,961.4,898.6,793.6,858.6,16.0,8.8,18.0,17.1,13.6,18.5,5.1,4.2,6.8,6,4.4,5.9,6376.0,1165.0,1165.0,3220,1986,21.0,4.0,8.0,43.0,4.0,38.0,46.0,4.0,16.0,102723.0,1,1,1,1,1,1,1999-2003
1692,31,81,"frontier status, population size, poverty, age, population density",Hamilton,Nebraska,NE,56,39,9568,5421,16022,18.0,8.0,22.0,8.2,7.4,10.1,26.2,22.1,26.3,58.8,54.7,60.5,12.8,12.4,17.2,2.2,2.2,4.3,99.2,97.1,99.3,0.2,0.1,0.5,0.1,0.1,1.0,0.2,0.1,0.9,1.3,0.6,7.5,0.0,3.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,82.9,75.2,90.5,,,,,,,,,,,,,29.5,21.5,37.4,77.7,69.7,85.7,27.0,20.2,33.8,23.3,14.9,31.6,16.5,10.8,22.3,6.0,3.1,8.8,952.0,1364.0,136.0,73.2,41.8,2,2,79.0,76.7,80.3,76.5,821.3,709.5,861.9,898.6,769.0,873.5,14.9,6.9,18.9,17.1,9.9,20.0,4.2,3.8,5.8,6,2.9,5.5,658.0,148.0,165.0,570,356,2.0,3.0,5.0,17.0,4.0,12.0,0.0,3.0,4.0,11862.0,1,1,1,1,1,1,1994-2003
1693,31,83,"frontier status, population size, poverty, age, population density",Harlan,Nebraska,NE,58,48,3462,3810,15896,6.0,7.0,14.0,9.9,9.4,12.2,21.6,20.0,24.3,55.0,53.3,61.8,19.1,13.6,20.4,4.2,2.5,5.0,99.6,90.2,99.3,0.1,0.0,3.5,0.0,0.2,3.9,0.1,0.1,0.5,0.9,0.7,3.9,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,88.5,81.2,95.9,,,,,,,,,,,,,24.0,15.0,32.9,,,,24.6,15.5,33.8,,,,12.0,5.8,18.1,7.7,2.0,13.4,502.0,784.0,65.0,28.9,28.9,2,2,77.7,76.6,78.7,76.5,754.7,735.9,886.6,898.6,683.9,825.5,,10.4,24.1,17.1,,,7.7,3.1,6.4,6,4.8,10.6,353.0,58.0,59.0,219,125,2.0,4.0,1.0,6.0,4.0,4.0,0.0,3.0,1.0,,1,1,1,1,1,1,1994-2003
1694,31,85,"frontier status, population size, poverty, age",Hayes,Nebraska,NE,79,33,1027,820,5228,1.0,1.0,5.0,9.0,7.7,11.4,23.7,18.0,25.0,57.2,54.1,61.4,15.3,14.3,19.8,3.8,2.4,4.5,99.2,97.6,99.4,0.2,0.0,0.6,0.0,0.1,1.5,0.3,0.0,0.5,3.0,0.7,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,,,0.0,0.0,2,1,77.7,76.4,78.4,76.5,630.0,708.4,893.7,898.6,499.1,784.8,,5.1,28.8,17.1,,,,2.6,6.1,6,,,77.0,18.0,21.0,63,40,0.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,,1,1,1,1,1,1,1994-2003
1695,31,87,"frontier status, population size, poverty, age",Hitchcock,Nebraska,NE,82,37,2970,1573,10784,4.0,1.0,6.0,13.1,9.7,13.7,21.2,20.3,27.8,55.4,53.6,59.8,18.9,13.1,18.9,4.4,2.1,4.5,99.1,96.4,99.4,0.1,0.0,0.9,0.3,0.1,2.8,0.2,0.1,0.5,1.7,0.6,15.9,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,24.5,15.6,33.4,,,,25.9,16.4,35.4,8.9,4.2,13.7,609.0,707.0,67.0,0.0,0.0,2,1,77.5,75.4,78.3,76.5,820.5,722.4,903.3,898.6,739.5,901.5,23.1,7.4,22.8,17.1,13.8,32.4,7.8,2.7,6.3,6,4.9,10.7,306.0,56.0,54.0,189,108,0.0,3.0,1.0,7.0,4.0,4.0,1.0,4.0,1.0,9259.0,1,1,1,1,1,1,1994-2003
1696,31,89,"frontier status, population size, poverty, age",Holt,Nebraska,NE,82,37,10784,1573,10784,4.0,1.0,6.0,12.2,9.7,13.7,24.3,20.3,27.8,55.0,53.6,59.8,16.7,13.1,18.9,4.0,2.1,4.5,99.2,96.4,99.4,0.1,0.0,0.9,0.3,0.1,2.8,0.3,0.1,0.5,1.3,0.6,15.9,0.0,3.0,0.0,3.0,4.0,6.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,70.3,60.9,79.6,,,,,,,,,,,,,30.8,24.7,36.9,83.2,76.8,89.5,24.4,18.4,30.4,19.6,12.3,27.0,17.1,11.8,22.4,5.0,2.1,7.9,1955.0,2174.0,209.0,111.3,46.4,2,2,79.5,75.4,78.3,76.5,729.3,722.4,903.3,898.6,688.4,770.3,12.4,7.4,22.8,17.1,8.6,16.1,3.6,2.7,6.3,6,2.6,4.5,1152.0,195.0,219.0,660,393,8.0,4.0,5.0,22.0,4.0,15.0,4.0,4.0,4.0,4413.0,1,1,1,1,1,1,1994-2003
1697,31,91,"frontier status, population size, poverty, age",Hooker,Nebraska,NE,84,52,744,1372,11551,1.0,1.0,5.0,9.0,10.8,15.1,20.3,19.3,23.5,52.4,52.2,61.8,20.6,14.4,21.3,6.7,2.5,5.2,99.2,93.0,99.3,0.0,0.0,1.2,0.3,0.2,3.9,0.1,0.1,0.6,1.1,0.5,9.2,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1994-2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,199.0,15.0,268.8,268.8,2,2,78.4,75.9,78.8,76.5,783.7,702.9,929.2,898.6,633.6,933.7,,9.7,19.1,17.1,,,,3.1,6.4,6,,,55.0,14.0,9.0,48,28,0.0,3.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,,1,1,1,1,1,1,1994-2003
